RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,182293.0,182451.0,183348.0,184983.0,186963.0,188722.0,190571.0,192708.0,194750.0,196447.0,198062.0,199680.0,200865.0,201977.0,203428.0,205600.0,207759.0,209899.0,212079.0,214526.0,216707.0,218973.0,220941.0,223069.0,224693.0,226582.0,228900.0,231905.0,235162.0,238324.0,242449.0,246859.0,251645.0,255911.0,260127.0,264143.0,267249.0,270009.0,273287.0,276718.0,281173.0,284593.0,289767.0,295132.0,301176.0,305643.0,309955.0,314567.0,320074.0,325610.0,331354.0,338637.0,347782.0,356691.0,364662.0,371905.0,380631.0,388852.0,394329.0,398816.0,402189.0,408179.0,413717.0,419799.0,424497.0,430247.0,436747.0,444019.0,451259.0,459539.0,465097.0,469813.0,473839.0,477470.0,481458.0,483970.0,488122.0,491123.0,492869.0,493733.0,491674.0,490856.0,490394.0,491812.0,492078.0,491614.0,490149.0,489584.0,487304.0,485001.0,480801.0,476803.0,472437.0,467296.0,462893.0,458381.0,455719.0,451458.0,444275.0,433994.0,422809.0,413274.0,403837.0,395687.0,390018.0,385548.0,380634.0,372662.0,367301.0,364147.0,362700.0,359893.0,357122.0,353093.0,350269.0,348630.0,347807.0,347111.0,347772.0,351366.0,353192.0,352721.0,353502.0,355098.0,358362.0,356355.0,353714.0,348384.0,343680.0,339141.0,335197.0,333892.0,332927.0,333265.0,331591.0,330205.0,325479.0,324085.0,322045.0,319617.0,315171.0,310867.0,309653.0,308721.0,308030.0,307448.0,306822.0,306784.0,306896.0,307723.0,308769.0,309626.0,310461.0,312876.0,315396.0,320349.0,324320.0,331099.0,337746.0,345978.0,352562.0,359565.0,366408.0,374341.0,380858.0,385680.0,390224.0,393800.0,398923.0,401146.0,403356.0,403084.0,404190.0,404626.0,405338.0,403969.0,403199.0,403809.0,406165.0,409005.0,412651.0,416404.0,419477.0,419716.0,421409.0,422858.0,423196.0,423445.0,424391.0,427741.0,430686.0,434945.0,437501.0,440194.0,441086.0,444497.0,446837.0,449748.0,449173.0,450080.0,452318.0,456837.0,459479.0,461201.0,464625.0,467681.0,470270.0,471435.0,474198.0,477269.0,478983.0,480934.0,483307.0,487505.0,493055.0,497404.0,501676.0,506108.0,510723.0,514443.0,516327.0,518586.0,519643.0,520880.0,522222.0,525071.0,527016.0,526783.0,526424.0,524755.0,523172.0,522585.0,523072.0,524380.0,522602.0,522115.0,522938.0,526404.0,528343.0,530538.0,532404.0,536949.0,541602.0,545535.0,543526.0,540988.0,542064.0,547832.0,554786.0,560428.0,564296.0,566499.0,567292.0,570912.0,574266.0,580644.0,589639.0,602470.0,616894.0,625072.0,630293.0,631375.0,634560.0,638355.0,641959.0,647932.0,659101.0,672507.0,684191.0,685638.0,685725.0,676388.0,669093.0
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,160615.0,160995.0,161783.0,163169.0,164771.0,166238.0,167874.0,169651.0,171504.0,173461.0,175592.0,177574.0,179366.0,180675.0,182444.0,183973.0,185726.0,187170.0,188758.0,190695.0,192686.0,194792.0,196608.0,198100.0,199639.0,201103.0,203020.0,204271.0,205516.0,206203.0,207434.0,208809.0,210513.0,211910.0,212972.0,214149.0,215463.0,216917.0,218035.0,219178.0,219645.0,220113.0,220369.0,221172.0,222073.0,223208.0,224297.0,225474.0,226909.0,228081.0,229187.0,230455.0,231944.0,233498.0,234685.0,235954.0,237020.0,238335.0,239884.0,241573.0,243081.0,244402.0,245726.0,247316.0,249103.0,250770.0,252169.0,253458.0,255282.0,256945.0,258772.0,260470.0,262261.0,263882.0,265414.0,266638.0,267559.0,267749.0,267929.0,267822.0,267582.0,267068.0,266840.0,267038.0,267824.0,268697.0,269222.0,269083.0,268565.0,267995.0,267374.0,266954.0,266087.0,265512.0,264888.0,263963.0,263632.0,260540.0,,,259161.0,255126.0,255770.0,252780.0,251984.0,248399.0,246293.0,242271.0,238154.0,235360.0,232323.0,232295.0,230563.0,230749.0,230079.0,230055.0,227560.0,225326.0,222253.0,221923.0,220731.0,221389.0,219693.0,220783.0,219180.0,219752.0,215534.0,213437.0,209632.0,207301.0,203819.0,200367.0,197618.0,194984.0,193907.0,192397.0,191929.0,190129.0,189137.0,187210.0,185396.0,182261.0,180367.0,177472.0,175846.0,172514.0,172311.0,171910.0,172436.0,171666.0,170149.0,169175.0,168344.0,169019.0,169411.0,169681.0,170835.0,172444.0,173983.0,175627.0,177449.0,180366.0,182765.0,185270.0,186702.0,189748.0,191030.0,193195.0,193868.0,196045.0,197361.0,197995.0,198880.0,199994.0,200543.0,200298.0,200704.0,201309.0,201823.0,202500.0,203107.0,204231.0,205364.0,207225.0,208549.0,208806.0,208924.0,208926.0,208901.0,208539.0,208461.0,209458.0,210987.0,213863.0,215880.0,217093.0,217037.0,216856.0,217322.0,217687.0,218109.0,218604.0,220054.0,221382.0,223138.0,224534.0,226702.0,227953.0,228542.0,228264.0,228246.0,228439.0,229307.0,229274.0,229598.0,230413.0,232790.0,234885.0,235485.0,235183.0,234881.0,234742.0,234612.0,234274.0,234568.0,234805.0,235738.0,236516.0,236394.0,236274.0,235966.0,236411.0,236254.0,236132.0,236177.0,236074.0,235922.0,235556.0,235486.0,235390.0,235557.0,236100.0,236484.0,236603.0,236233.0,236173.0,237246.0,238399.0,240840.0,242788.0,245172.0,246654.0,247186.0,247651.0,247644.0,248496.0,249124.0,250661.0,252667.0,254642.0,255850.0,257132.0,258685.0,260072.0,261195.0,261824.0,262965.0,263924.0,265780.0,267433.0,268663.0,269040.0,269555.0
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,92383.0,92564.0,92904.0,92747.0,92605.0,92251.0,92992.0,92865.0,92800.0,92014.0,92780.0,92775.0,92725.0,92255.0,91918.0,91962.0,91598.0,91891.0,91845.0,91732.0,91428.0,91533.0,91120.0,91222.0,90883.0,91172.0,91005.0,91671.0,92350.0,92917.0,93492.0,93866.0,93957.0,93406.0,93621.0,93791.0,94495.0,94216.0,94647.0,94151.0,93922.0,93691.0,93213.0,93742.0,93356.0,93146.0,92194.0,92452.0,92893.0,93387.0,94840.0,95685.0,97145.0,96590.0,96877.0,96527.0,96728.0,97162.0,96908.0,97038.0,97206.0,97791.0,98063.0,98264.0,98465.0,98038.0,97805.0,97688.0,98142.0,97915.0,98065.0,98494.0,99264.0,99109.0,98636.0,98421.0,99161.0,99285.0,99568.0,98971.0,99678.0,99574.0,100282.0,99843.0,100014.0,99046.0,98797.0,99098.0,99570.0,99432.0,98664.0,98253.0,98665.0,98758.0,99098.0,98461.0,97629.0,96748.0,96221.0,95995.0,95752.0,95736.0,95546.0,95253.0,94767.0,94417.0,93603.0,92881.0,92085.0,92141.0,91964.0,92106.0,92109.0,92425.0,92577.0,92436.0,92244.0,92005.0,92073.0,92092.0,91777.0,91572.0,91278.0,91252.0,91049.0,90701.0,89991.0,88954.0,88164.0,87644.0,87159.0,86659.0,85969.0,85574.0,84853.0,84645.0,84484.0,84695.0,84844.0,85127.0,85227.0,85251.0,84679.0,84384.0,84094.0,84349.0,84452.0,84562.0,84388.0,84562.0,84906.0,85439.0,85560.0,85757.0,85916.0,86280.0,86812.0,87547.0,88520.0,89504.0,90482.0,91480.0,92312.0,93274.0,93966.0,94865.0,95487.0,96274.0,97070.0,98151.0,98882.0,99498.0,99975.0,100936.0,101947.0,103354.0,104419.0,105497.0,106339.0,107552.0,108959.0,110149.0,111399.0,112175.0,113093.0,113840.0,114371.0,114775.0,114911.0,115506.0,115767.0,116279.0,117119.0,118150.0,118853.0,118987.0,119223.0,119617.0,120186.0,120107.0,119913.0,119625.0,120387.0,121281.0,121891.0,122160.0,122404.0,122776.0,123006.0,123256.0,123312.0,123420.0,123431.0,123735.0,124118.0,124675.0,125227.0,125622.0,125980.0,126533.0,127164.0,127643.0,127992.0,128443.0,129104.0,129735.0,130238.0,130652.0,131252.0,131829.0,131934.0,131702.0,131408.0,131472.0,131530.0,131775.0,131878.0,132461.0,132678.0,132908.0,132662.0,132799.0,133227.0,133742.0,134073.0,134010.0,133883.0,134076.0,135371.0,136831.0,138593.0,139827.0,141013.0,142118.0,142588.0,143394.0,144357.0,146593.0,148858.0,151305.0,153096.0,154494.0,155179.0,156024.0,157175.0,158420.0,160270.0,162193.0,164405.0,166097.0,167311.0,167976.0,168102.0
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,97428.0,97595.0,97882.0,98418.0,99005.0,99415.0,99837.0,100273.0,100806.0,101279.0,101637.0,101976.0,102356.0,102794.0,103242.0,103589.0,103909.0,104183.0,104461.0,104729.0,105041.0,105418.0,105843.0,106170.0,106472.0,106712.0,107064.0,107418.0,107748.0,108129.0,108569.0,109182.0,109697.0,110178.0,110558.0,111004.0,111440.0,111902.0,112288.0,112721.0,113198.0,113644.0,114089.0,114529.0,115078.0,115606.0,116013.0,116397.0,116740.0,117367.0,118153.0,119097.0,120199.0,121341.0,,124894.0,126571.0,128312.0,129945.0,132243.0,134713.0,138064.0,141290.0,144970.0,148983.0,154535.0,160684.0,166497.0,172652.0,177833.0,183384.0,186339.0,187697.0,190618.0,194234.0,198411.0,200065.0,201032.0,200804.0,199748.0,198241.0,197941.0,196733.0,195601.0,194174.0,193649.0,193566.0,193919.0,194294.0,193942.0,192989.0,191536.0,189929.0,188293.0,185656.0,182920.0,180090.0,176516.0,172929.0,168278.0,165450.0,162657.0,159652.0,155398.0,151287.0,148504.0,143985.0,139508.0,135431.0,134035.0,132336.0,130181.0,127205.0,124769.0,122512.0,120447.0,118348.0,115329.0,114096.0,113071.0,112657.0,110906.0,109108.0,108092.0,106791.0,105481.0,102582.0,100350.0,97650.0,96274.0,94652.0,93158.0,91283.0,89776.0,88888.0,87600.0,86241.0,84690.0,83931.0,83491.0,83282.0,83279.0,83186.0,83899.0,84208.0,84922.0,85077.0,86665.0,89044.0,91721.0,94030.0,96207.0,98791.0,101273.0,103767.0,105332.0,107228.0,108487.0,110303.0,111389.0,112756.0,114628.0,117147.0,119143.0,120746.0,121762.0,121963.0,122876.0,124200.0,126175.0,126568.0,126168.0,125873.0,125904.0,125867.0,125960.0,125800.0,126058.0,126822.0,127831.0,128435.0,128893.0,130094.0,131195.0,132223.0,132618.0,133732.0,134712.0,135901.0,136369.0,136731.0,137083.0,138355.0,139364.0,140214.0,140843.0,141608.0,142384.0,142769.0,143565.0,144655.0,146217.0,147545.0,148261.0,148701.0,149608.0,150970.0,152217.0,153302.0,154333.0,155838.0,156868.0,158319.0,159506.0,160633.0,161301.0,162418.0,164069.0,165691.0,167081.0,168355.0,169506.0,170788.0,172130.0,173770.0,174862.0,175791.0,176715.0,177923.0,179121.0,180341.0,181178.0,181935.0,182665.0,183541.0,184997.0,186213.0,187553.0,188793.0,190341.0,191888.0,193441.0,195678.0,198627.0,200472.0,201567.0,202824.0,205889.0,209557.0,213120.0,216549.0,220443.0,225143.0,229321.0,234925.0,239656.0,247916.0,255868.0,264844.0,271541.0,277077.0,282092.0,286587.0,291250.0,296140.0,303039.0,310091.0,318680.0,325560.0,330826.0,330137.0,326897.0,321692.0
2841,4,San Diego County,county,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",06,073,163766.0,164708.0,165684.0,167929.0,170153.0,173078.0,176132.0,179422.0,182374.0,184970.0,187648.0,189968.0,192013.0,194550.0,197921.0,202100.0,205696.0,208499.0,210659.0,212880.0,215327.0,217895.0,220340.0,222222.0,224137.0,226038.0,228407.0,231098.0,234357.0,237857.0,242088.0,246646.0,251361.0,256131.0,260322.0,265136.0,269147.0,273241.0,277475.0,281920.0,286706.0,290435.0,295043.0,298919.0,303910.0,308108.0,312456.0,314212.0,318110.0,323786.0,331019.0,337138.0,343386.0,354556.0,364813.0,374604.0,381577.0,389056.0,394778.0,399679.0,402440.0,405182.0,410043.0,416155.0,422089.0,423856.0,424138.0,424476.0,424752.0,424895.0,424569.0,424210.0,425114.0,424269.0,424138.0,423084.0,423852.0,422611.0,419760.0,415722.0,412326.0,409747.0,408369.0,406295.0,404759.0,402561.0,398077.0,393738.0,388993.0,386102.0,382103.0,379626.0,375948.0,372677.0,368262.0,365395.0,360901.0,355523.0,349206.0,344878.0,338983.0,333262.0,326075.0,319707.0,311374.0,304417.0,297890.0,293936.0,290314.0,288424.0,287594.0,283818.0,281395.0,275638.0,273816.0,270350.0,270742.0,270545.0,272836.0,274703.0,276873.0,277875.0,279126.0,281245.0,280914.0,280159.0,277766.0,275879.0,273004.0,269577.0,266766.0,265731.0,264586.0,263578.0,261206.0,259891.0,258323.0,257496.0,255767.0,252586.0,249487.0,247158.0,246284.0,245108.0,245268.0,245380.0,245692.0,244813.0,244962.0,246248.0,247909.0,249402.0,251097.0,253313.0,256028.0,260768.0,265193.0,269750.0,274240.0,279746.0,285401.0,292346.0,299373.0,306700.0,311151.0,314515.0,317381.0,320344.0,325113.0,330823.0,332060.0,331500.0,329355.0,329637.0,330144.0,328554.0,329028.0,329888.0,333293.0,334761.0,334901.0,335105.0,338263.0,340797.0,343491.0,343744.0,343483.0,344127.0,345963.0,349068.0,351769.0,355365.0,361125.0,363322.0,362701.0,362286.0,363501.0,366213.0,365881.0,368334.0,371118.0,375853.0,378515.0,380892.0,381318.0,383957.0,387217.0,391406.0,395482.0,398716.0,400687.0,402081.0,404419.0,408437.0,411125.0,414059.0,419350.0,424976.0,428854.0,428953.0,428942.0,430222.0,432658.0,435491.0,436615.0,437850.0,438582.0,438558.0,435926.0,434159.0,433750.0,435802.0,436532.0,437613.0,438846.0,439859.0,439667.0,439731.0,441049.0,442936.0,444986.0,447073.0,450560.0,452873.0,454463.0,453930.0,455443.0,458750.0,464456.0,470533.0,476662.0,482088.0,487071.0,492169.0,498283.0,506990.0,520398.0,536581.0,552213.0,561877.0,568128.0,571765.0,577757.0,586581.0,601816.0,616489.0,633402.0,648301.0,659955.0,661814.0,655443.0,648901.0,645492.0
1286,5,Orange County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,059,204783.0,206698.0,207990.0,210712.0,213117.0,215730.0,218404.0,221009.0,223634.0,226540.0,229014.0,231876.0,234108.0,236971.0,239402.0,242603.0,245716.0,248395.0,251037.0,253491.0,256669.0,259518.0,261915.0,264245.0,266382.0,268896.0,271468.0,274689.0,278562.0,282985.0,288176.0,293431.0,298069.0,302260.0,306260.0,310602.0,314579.0,318663.0,322590.0,327595.0,333419.0,338369.0,343359.0,348696.0,355483.0,362387.0,369086.0,374473.0,381172.0,389717.0,401280.0,412401.0,425461.0,438716.0,450203.0,458012.0,461775.0,466136.0,468364.0,473691.0,479530.0,484785.0,491815.0,497677.0,505254.0,508830.0,514362.0,520242.0,527087.0,532065.0,534739.0,539948.0,543738.0,548588.0,550959.0,554745.0,557078.0,558866.0,556627.0,557075.0,555811.0,557135.0,554536.0,551370.0,551492.0,551923.0,552420.0,548086.0,543507.0,539924.0,533585.0,525907.0,515357.0,508087.0,504441.0,497201.0,487756.0,472162.0,462176.0,449782.0,440352.0,432197.0,430235.0,428503.0,427383.0,421617.0,413613.0,403695.0,395721.0,393347.0,389519.0,386236.0,381587.0,377989.0,373720.0,371566.0,372009.0,373806.0,374746.0,376315.0,373003.0,369762.0,363929.0,365555.0,365355.0,364704.0,360227.0,357027.0,353474.0,350156.0,345092.0,341288.0,339481.0,339298.0,337888.0,334515.0,329488.0,326662.0,325220.0,323189.0,319398.0,316311.0,315814.0,315696.0,314075.0,311763.0,310774.0,310420.0,311204.0,311504.0,313739.0,315442.0,318338.0,321314.0,326102.0,330787.0,338832.0,348149.0,358576.0,367818.0,376870.0,385945.0,390831.0,393723.0,396911.0,401693.0,408992.0,415935.0,420975.0,423859.0,422632.0,422109.0,419952.0,418814.0,418188.0,414713.0,413371.0,411703.0,414680.0,417686.0,421198.0,424801.0,427642.0,430062.0,430865.0,431422.0,432952.0,433950.0,435586.0,437314.0,439457.0,444217.0,447548.0,451080.0,452650.0,452621.0,454371.0,454199.0,456552.0,457094.0,456805.0,456864.0,460156.0,463217.0,467795.0,469189.0,472438.0,473748.0,476159.0,479291.0,480834.0,481643.0,483190.0,486517.0,490957.0,495060.0,498140.0,500470.0,502894.0,506098.0,508945.0,511509.0,511821.0,512861.0,512748.0,515050.0,515572.0,514963.0,512946.0,510856.0,509754.0,508990.0,509122.0,507767.0,507530.0,508558.0,512096.0,514182.0,513740.0,512449.0,513569.0,516348.0,520350.0,522623.0,521105.0,518369.0,517952.0,524517.0,530721.0,536981.0,540244.0,544766.0,548731.0,553378.0,558453.0,565559.0,577482.0,592782.0,607981.0,619631.0,627387.0,634291.0,642822.0,654746.0,670591.0,684804.0,701143.0,716744.0,730948.0,732758.0,728358.0,720092.0,717292.0
2964,6,Miami-Dade County,county,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",12,086,113816.0,114387.0,114745.0,115495.0,116039.0,116657.0,117278.0,117806.0,118307.0,118721.0,119289.0,119977.0,120783.0,121577.0,122277.0,123072.0,123986.0,125101.0,126395.0,127872.0,129413.0,130801.0,132113.0,133452.0,134899.0,136395.0,137850.0,139384.0,140903.0,142590.0,144495.0,146563.0,148378.0,150018.0,151480.0,153733.0,156233.0,158925.0,161325.0,163851.0,166115.0,168115.0,169703.0,171560.0,173676.0,175753.0,177719.0,179134.0,181030.0,182915.0,185488.0,187675.0,190430.0,193203.0,196442.0,199799.0,203173.0,206667.0,210128.0,214117.0,217909.0,221653.0,225048.0,228433.0,233126.0,238745.0,244761.0,250436.0,256571.0,261993.0,266278.0,269832.0,274155.0,278047.0,283171.0,288558.0,294153.0,297716.0,300709.0,302821.0,304274.0,304769.0,305855.0,307034.0,307109.0,307345.0,306053.0,305786.0,304365.0,303272.0,301730.0,299963.0,296741.0,294196.0,290475.0,288582.0,282210.0,275780.0,267950.0,262134.0,256945.0,251715.0,246358.0,239421.0,231932.0,224725.0,218632.0,212347.0,206201.0,200419.0,195441.0,190824.0,186173.0,182426.0,177745.0,173854.0,170205.0,167927.0,165142.0,162028.0,159732.0,158467.0,157677.0,156783.0,155655.0,153840.0,152124.0,150371.0,149142.0,147223.0,145896.0,145456.0,144770.0,143691.0,142487.0,142187.0,141861.0,141196.0,140657.0,140615.0,140860.0,141522.0,142318.0,142853.0,143790.0,144192.0,144914.0,145553.0,146758.0,148537.0,150248.0,152354.0,154768.0,157182.0,159392.0,161003.0,162912.0,165706.0,169049.0,172798.0,175742.0,178128.0,180988.0,183672.0,186439.0,188829.0,192541.0,196150.0,199254.0,200717.0,201802.0,202601.0,203735.0,205029.0,206531.0,208061.0,209823.0,212034.0,213292.0,214654.0,215139.0,216137.0,216491.0,217047.0,217683.0,218449.0,218923.0,219296.0,219974.0,220293.0,221602.0,222933.0,224963.0,226421.0,227323.0,228079.0,228326.0,229394.0,230545.0,231684.0,232353.0,232683.0,233312.0,234223.0,235310.0,235886.0,235731.0,235431.0,235549.0,235677.0,235827.0,236193.0,236333.0,236795.0,236506.0,236889.0,236857.0,237864.0,238653.0,239427.0,239674.0,239809.0,240074.0,239906.0,240022.0,239950.0,241379.0,241779.0,242427.0,241975.0,242381.0,242620.0,242409.0,242600.0,242684.0,242480.0,241940.0,241799.0,241672.0,241394.0,240937.0,242291.0,243484.0,244397.0,244731.0,244703.0,245103.0,245591.0,246830.0,247959.0,248662.0,249901.0,251941.0,253915.0,256489.0,257818.0,260863.0,263789.0,267673.0,271525.0,276487.0,281657.0,286608.0,291910.0,297741.0,302937.0,308712.0,314459.0,323253.0,333090.0,343481.0,350944.0,354800.0
978,7,Dallas County,county,TX,TX,"Dallas-Fort Worth-Arlington, TX",48,113,100295.0,100420.0,100309.0,100257.0,100483.0,100501.0,100817.0,101022.0,101176.0,101213.0,100866.0,101494.0,101948.0,101367.0,100873.0,100828.0,101693.0,101356.0,101012.0,100710.0,101141.0,101531.0,102087.0,102074.0,101510.0,101487.0,101214.0,101100.0,100475.0,100874.0,100991.0,101239.0,101470.0,102073.0,102584.0,102554.0,102458.0,102694.0,103510.0,103637.0,103217.0,102729.0,102295.0,102270.0,102307.0,102951.0,103907.0,103877.0,105415.0,106716.0,109372.0,110480.0,111181.0,111124.0,110564.0,110721.0,110725.0,110733.0,110428.0,110196.0,111337.0,111219.0,111658.0,110809.0,111512.0,111423.0,111712.0,111443.0,111861.0,111451.0,111206.0,110583.0,110641.0,111292.0,111515.0,112070.0,112312.0,112609.0,112277.0,111849.0,112274.0,113004.0,112926.0,112865.0,112278.0,111899.0,111135.0,111783.0,113104.0,113803.0,114388.0,114285.0,114689.0,114122.0,114690.0,114829.0,115007.0,113902.0,113236.0,112758.0,112562.0,112455.0,112748.0,112629.0,111937.0,110439.0,108072.0,106811.0,105309.0,105790.0,105552.0,106455.0,106963.0,107498.0,107622.0,107010.0,106694.0,106252.0,106617.0,106800.0,106471.0,105996.0,105073.0,104826.0,104148.0,103918.0,103156.0,102526.0,101424.0,100737.0,99944.0,99656.0,99022.0,98449.0,97455.0,96712.0,95699.0,95061.0,94615.0,94639.0,94675.0,94605.0,94407.0,94076.0,93533.0,93621.0,93619.0,93797.0,93663.0,94078.0,94996.0,95535.0,95741.0,95788.0,96354.0,97138.0,97734.0,98230.0,98546.0,99437.0,100225.0,101417.0,102476.0,103557.0,104428.0,105391.0,106422.0,107371.0,107581.0,107992.0,108425.0,109123.0,109504.0,110208.0,109801.0,109721.0,109508.0,110441.0,111609.0,112767.0,113719.0,114451.0,115365.0,116796.0,118466.0,119930.0,121457.0,121871.0,122425.0,123354.0,125186.0,127116.0,127927.0,128508.0,128897.0,130016.0,131618.0,133215.0,135214.0,135915.0,137008.0,137989.0,140256.0,142281.0,144090.0,145589.0,147168.0,148921.0,150893.0,152675.0,154394.0,154509.0,154714.0,155051.0,156952.0,159238.0,161911.0,164508.0,166395.0,166929.0,167298.0,167686.0,168550.0,170188.0,170414.0,170612.0,170100.0,170988.0,172893.0,174551.0,175852.0,175922.0,175575.0,175790.0,176589.0,178625.0,181651.0,182307.0,182461.0,180634.0,181652.0,182128.0,183222.0,183105.0,182468.0,181722.0,181278.0,182527.0,184170.0,186242.0,187157.0,188344.0,189576.0,191353.0,192536.0,193852.0,195376.0,197956.0,200795.0,205511.0,210146.0,213939.0,215914.0,217661.0,220105.0,223821.0,227601.0,233508.0,238291.0,243072.0,244565.0,245490.0,241395.0
